trace_id,user_id,level,platform,created_at,points,moves,unique_cells,revisits,duration_ms,duration_s,ms_per_move,median_dt_ms,thinking_moves,thinking_frac,thinking_ms,execution_ms,thinking_time_frac,longest_pause_ms,bbox_w,bbox_h,pattern,pattern_conf,age,style,gaming,hand,optimization,optimal_moves,optimality,redundancy
10043,clvcmiic34,bonus1,desktop,2026-06-19 10:17:02.647719+00,95,94,84,11,38795,38.795,412.7,223,4,0.0426,15148,23647,0.3905,10742,10,10,random_walk,0.7801,30-44,I have a rough approach but adapt as I go,Rarely or never,Left,Regularly,86,0.9149,1.093
10044,ip7879wzr7,tutorial,desktop,2026-06-19 10:17:07.372647+00,32,31,32,0,14283,14.283,460.7,323,2,0.0645,5863,8420,0.4105,4496,6,6,spiral,1.0,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,31,1.0,1.0
10045,sur0oco1cp,bonus3,mobile,2026-06-19 10:17:19.862391+00,194,193,176,18,237831,237.831,1232.3,663,52,0.2694,153355,84476,0.6448,27696,14,14,snake,1.0,,,,,,176,0.9119,1.0966
10046,ip7879wzr7,round1,desktop,2026-06-19 10:17:42.271914+00,26,25,25,1,31853,31.853,1274.1,395,5,0.2,24117,7736,0.7571,11579,6,6,random_walk,0.6137,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,25,1.0,1.0
10047,clvcmiic34,bonus2,desktop,2026-06-19 10:17:49.852584+00,125,124,121,4,43830,43.83,353.5,213,5,0.0403,13284,30546,0.3031,4293,12,12,snake,0.9672,30-44,I have a rough approach but adapt as I go,Rarely or never,Left,Regularly,120,0.9677,1.0333
10048,cbx400tll4,bonus2,mobile,2026-06-19 10:18:13.44617+00,135,134,121,14,188064,188.064,1403.5,1023,70,0.5224,153554,34510,0.8165,23637,12,12,snake,1.0,45-59,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,120,0.8955,1.1167
10049,ip7879wzr7,round2,desktop,2026-06-19 10:18:30.077529+00,51,50,49,2,43994,43.994,879.9,345,8,0.16,29791,14203,0.6772,8789,8,8,snake,0.7125,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,48,0.96,1.0417
10050,jdao3rkz0l,round1,desktop,2026-06-19 10:18:37.532561+00,28,27,25,3,98732,98.732,3656.7,265,4,0.1481,91865,6867,0.9304,77345,6,6,spiral,0.9983,45-59,I follow a set pattern,Sometimes,Right,Rarely or never,25,0.9259,1.08
10051,clvcmiic34,bonus3,desktop,2026-06-19 10:19:01.56415+00,198,197,176,22,68040,68.04,345.4,223,8,0.0406,14989,53051,0.2203,3242,14,14,snake,0.9998,30-44,I have a rough approach but adapt as I go,Rarely or never,Left,Regularly,176,0.8934,1.1193
10052,z39ght2egb,tutorial,desktop,2026-06-19 10:19:02.59725+00,32,31,32,0,53507,53.507,1726.0,450,2,0.0645,41448,12059,0.7746,36967,6,6,spiral,1.0,30-44,I follow a set pattern,Rarely or never,Right,Rarely or never,31,1.0,1.0
10053,jdao3rkz0l,round2,desktop,2026-06-19 10:19:33.452104+00,49,48,49,0,53054,53.054,1105.3,312,7,0.1458,39988,13066,0.7537,26411,8,8,random_walk,0.8172,45-59,I follow a set pattern,Sometimes,Right,Rarely or never,48,1.0,1.0
10054,68f0y8c8fm,tutorial,mobile,2026-06-19 10:20:25.19501+00,32,31,32,0,25990,25.99,838.4,416,3,0.0968,12729,13261,0.4898,6390,6,6,spiral,0.9999,,,,,,31,1.0,1.0
10055,68f0y8c8fm,round1,mobile,2026-06-19 10:21:02.7511+00,26,25,25,1,33222,33.222,1328.9,766,11,0.44,26185,7037,0.7882,6124,6,6,spiral,0.9993,,,,,,25,1.0,1.0
10056,yxrcxobzh3,tutorial,mobile,2026-06-19 10:23:07.891047+00,32,31,32,0,31967,31.967,1031.2,552,7,0.2258,19011,12956,0.5947,5809,6,6,spiral,1.0,,,,,,31,1.0,1.0
10057,m6h2zxfctk,tutorial,mobile,2026-06-19 10:23:28.255305+00,32,31,32,0,32947,32.947,1062.8,667,8,0.2581,21663,11284,0.6575,9854,6,6,random_walk,0.7086,18-29,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,31,1.0,1.0
10058,nj5j3o21fw,bonus1,mobile,2026-06-19 10:23:39.477078+00,97,96,84,13,420580,420.58,4381.0,450,23,0.2396,390239,30341,0.9279,324536,10,10,spiral,1.0,,,,,,86,0.8958,1.1163
10059,m6h2zxfctk,round1,mobile,2026-06-19 10:23:54.63156+00,26,25,25,1,22167,22.167,886.7,796,8,0.32,12049,10118,0.5436,3427,6,6,spiral,0.9993,18-29,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,25,1.0,1.0
10060,m6h2zxfctk,round2,mobile,2026-06-19 10:24:32.522681+00,53,52,49,4,34098,34.098,655.7,532,10,0.1923,14701,19397,0.4311,1849,8,8,spiral,0.9849,18-29,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,48,0.9231,1.0833
10061,yxrcxobzh3,round1,mobile,2026-06-19 10:24:43.86987+00,28,27,25,3,80858,80.858,2994.7,1582,17,0.6296,72884,7974,0.9014,24432,6,6,spiral,0.9994,,,,,,25,0.9259,1.08
10062,z39ght2egb,round1,desktop,2026-06-19 10:25:34.069409+00,28,27,25,3,383177,383.177,14191.7,424,2,0.0741,372247,10930,0.9715,370959,6,6,spiral,0.998,30-44,I follow a set pattern,Rarely or never,Right,Rarely or never,25,0.9259,1.08
10063,m6h2zxfctk,bonus1,mobile,2026-06-19 10:26:07.216545+00,93,92,84,9,57741,57.741,627.6,465,12,0.1304,18551,39190,0.3213,2464,10,10,snake,0.9079,18-29,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,86,0.9348,1.0698
10064,yxrcxobzh3,round2,mobile,2026-06-19 10:26:07.601135+00,56,55,49,7,78480,78.48,1426.9,917,23,0.4182,55832,22648,0.7114,9161,8,8,spiral,0.9995,,,,,,48,0.8727,1.1458
10065,nj5j3o21fw,bonus2,mobile,2026-06-19 10:26:26.015054+00,129,128,121,8,158942,158.942,1241.7,533,24,0.1875,107975,50967,0.6793,32389,12,12,spiral,1.0,,,,,,120,0.9375,1.0667
10066,z39ght2egb,round2,desktop,2026-06-19 10:27:03.836665+00,54,53,49,5,84736,84.736,1598.8,406,8,0.1509,66625,18111,0.7863,46983,8,8,spiral,0.9889,30-44,I follow a set pattern,Rarely or never,Right,Rarely or never,48,0.9057,1.1042
10067,3id195iwcw,tutorial,desktop,2026-06-19 10:27:23.856766+00,32,31,32,0,18552,18.552,598.5,333,2,0.0645,8376,10176,0.4515,7084,6,6,spiral,1.0,18-29,I have a rough approach but adapt as I go,Rarely or never,Right,Regularly,31,1.0,1.0
10068,m6h2zxfctk,bonus2,mobile,2026-06-19 10:27:31.595836+00,133,132,121,12,80778,80.778,612.0,530,16,0.1212,23792,56986,0.2945,3363,12,12,snake,0.9986,18-29,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,120,0.9091,1.1
10069,am9wfkd0hw,tutorial,mobile,2026-06-19 10:27:59.286645+00,32,31,32,0,21995,21.995,709.5,410,4,0.129,12143,9852,0.5521,5451,6,6,spiral,0.9937,30-44,I just start and figure it out,Sometimes,Right,Sometimes,31,1.0,1.0
10070,3id195iwcw,round1,desktop,2026-06-19 10:28:00.897109+00,28,27,25,3,27852,27.852,1031.6,423,3,0.1111,16771,11081,0.6021,8867,6,6,spiral,0.9978,18-29,I have a rough approach but adapt as I go,Rarely or never,Right,Regularly,25,0.9259,1.08
10071,3id195iwcw,round2,desktop,2026-06-19 10:28:43.306887+00,50,49,49,1,37779,37.779,771.0,377,7,0.1429,22703,15076,0.6009,11964,8,8,spiral,1.0,18-29,I have a rough approach but adapt as I go,Rarely or never,Right,Regularly,48,0.9796,1.0208
10072,am9wfkd0hw,round1,mobile,2026-06-19 10:29:11.676916+00,26,25,25,1,69051,69.051,2762.0,539,8,0.32,61671,7380,0.8931,26703,6,6,spiral,0.9993,30-44,I just start and figure it out,Sometimes,Right,Sometimes,25,1.0,1.0
10073,m6h2zxfctk,bonus3,mobile,2026-06-19 10:29:25.611574+00,188,187,176,12,110398,110.398,590.4,467,24,0.1283,35873,74525,0.3249,2646,14,14,snake,1.0,18-29,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,176,0.9412,1.0625
10074,al6wpsxldz,tutorial,mobile,2026-06-19 10:29:46.86149+00,32,31,32,0,34112,34.112,1100.4,640,8,0.2581,20469,13643,0.6001,5352,6,6,spiral,0.9996,30-44,I follow a set pattern,Regularly,Right,Sometimes,31,1.0,1.0
10075,am9wfkd0hw,round2,mobile,2026-06-19 10:30:04.892248+00,51,50,49,2,50461,50.461,1009.2,413,8,0.16,34301,16160,0.6798,12755,8,8,random_walk,0.6421,30-44,I just start and figure it out,Sometimes,Right,Sometimes,48,0.96,1.0417
10076,bo2r59uc4s,tutorial,desktop,2026-06-19 10:30:06.123447+00,32,31,32,0,13082,13.082,422.0,235,1,0.0323,5245,7837,0.4009,5245,6,6,spiral,1.0,18-29,I just start and figure it out,Regularly,Right,Sometimes,31,1.0,1.0
10077,nj5j3o21fw,bonus3,mobile,2026-06-19 10:30:23.58509+00,195,194,176,19,234199,234.199,1207.2,581,54,0.2784,162591,71608,0.6942,57140,14,14,random_walk,0.9986,,,,,,176,0.9072,1.1023
10078,al6wpsxldz,round1,mobile,2026-06-19 10:30:35.685031+00,26,25,25,1,44446,44.446,1777.8,1211,15,0.6,37362,7084,0.8406,6990,6,6,spiral,0.9821,30-44,I follow a set pattern,Regularly,Right,Sometimes,25,1.0,1.0
10079,bo2r59uc4s,round1,desktop,2026-06-19 10:30:40.300275+00,26,25,25,1,32667,32.667,1306.7,399,2,0.08,22979,9688,0.7034,19651,6,6,spiral,0.9993,18-29,I just start and figure it out,Regularly,Right,Sometimes,25,1.0,1.0
10080,sssd3rowgp,tutorial,desktop,2026-06-19 10:31:41.292358+00,32,31,32,0,12955,12.955,417.9,291,1,0.0323,3768,9187,0.2909,3768,6,6,spiral,1.0,,,,,,31,1.0,1.0
10081,adli9xy7x5,tutorial,desktop,2026-06-19 10:31:48.215453+00,34,33,32,2,12985,12.985,393.5,275,3,0.0909,3835,9150,0.2953,1515,6,6,random_walk,0.73,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,31,0.9394,1.0645
10082,adli9xy7x5,round1,desktop,2026-06-19 10:32:03.832809+00,26,25,25,1,11829,11.829,473.2,281,2,0.08,4874,6955,0.412,2681,6,6,spiral,0.9993,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,25,1.0,1.0
10083,adli9xy7x5,round2,desktop,2026-06-19 10:32:32.477968+00,53,52,49,4,23626,23.626,454.3,265,3,0.0577,8133,15493,0.3442,3311,8,8,random_walk,0.97,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,48,0.9231,1.0833
10084,u1rzzgklam,tutorial,desktop,2026-06-19 10:32:39.517509+00,32,31,32,0,22922,22.922,739.4,294,1,0.0323,13380,9542,0.5837,13380,6,6,random_walk,0.9987,30-44,I have a rough approach but adapt as I go,Regularly,Right,Regularly,31,1.0,1.0
10085,2fw740joq5,tutorial,mobile,2026-06-19 10:32:53.416162+00,32,31,32,0,34041,34.041,1098.1,767,10,0.3226,20454,13587,0.6009,4221,6,6,snake,0.506,30-44,I've never done either,Regularly,Right,Rarely or never,31,1.0,1.0
10086,u1rzzgklam,round1,desktop,2026-06-19 10:33:01.871289+00,26,25,25,1,14456,14.456,578.2,291,3,0.12,6649,7807,0.4599,2566,6,6,spiral,0.9891,30-44,I have a rough approach but adapt as I go,Regularly,Right,Regularly,25,1.0,1.0
10087,al6wpsxldz,round2,mobile,2026-06-19 10:33:24.635608+00,49,48,49,0,164741,164.741,3432.1,913,22,0.4583,147806,16935,0.8972,65368,8,8,random_walk,0.952,30-44,I follow a set pattern,Regularly,Right,Sometimes,48,1.0,1.0
10088,u1rzzgklam,round2,desktop,2026-06-19 10:33:32.272219+00,59,58,49,10,26847,26.847,462.9,269,5,0.0862,11145,15702,0.4151,2881,8,8,snake,0.9993,30-44,I have a rough approach but adapt as I go,Regularly,Right,Regularly,48,0.8276,1.2083
10089,sssd3rowgp,round1,desktop,2026-06-19 10:33:37.789136+00,28,27,25,3,113865,113.865,4217.2,468,6,0.2222,104787,9078,0.9203,77300,6,6,spiral,0.9978,,,,,,25,0.9259,1.08
10090,2fw740joq5,round1,mobile,2026-06-19 10:34:11.044197+00,26,25,25,1,73705,73.705,2948.2,783,8,0.32,64595,9110,0.8764,46100,6,6,spiral,0.9993,30-44,I've never done either,Regularly,Right,Rarely or never,25,1.0,1.0
10091,sssd3rowgp,round2,desktop,2026-06-19 10:34:35.248957+00,49,48,49,0,54535,54.535,1136.1,416,7,0.1458,38896,15639,0.7132,20394,8,8,random_walk,0.8172,,,,,,48,1.0,1.0
10092,u1rzzgklam,bonus1,desktop,2026-06-19 10:34:43.03769+00,101,100,84,17,34916,34.916,349.2,245,5,0.05,8585,26331,0.2459,2512,10,10,snake,0.989,30-44,I have a rough approach but adapt as I go,Regularly,Right,Regularly,86,0.86,1.1628
10093,u1rzzgklam,bonus2,desktop,2026-06-19 10:35:25.511662+00,130,129,121,9,39166,39.166,303.6,247,4,0.031,5433,33733,0.1387,1646,12,12,random_walk,0.9459,30-44,I have a rough approach but adapt as I go,Regularly,Right,Regularly,120,0.9302,1.075
10094,u1rzzgklam,bonus3,desktop,2026-06-19 10:36:21.81102+00,190,189,176,14,52647,52.647,278.6,224,3,0.0159,4956,47691,0.0941,2453,14,14,snake,1.0,30-44,I have a rough approach but adapt as I go,Regularly,Right,Regularly,176,0.9312,1.0739
10095,sssd3rowgp,bonus1,desktop,2026-06-19 10:37:03.810184+00,93,92,84,9,82020,82.02,891.5,476,18,0.1957,46326,35694,0.5648,12048,10,10,random_walk,0.9985,,,,,,86,0.9348,1.0698
10096,dg9y4cwmlt,tutorial,desktop,2026-06-19 10:37:55.416256+00,33,32,32,1,19687,19.687,615.2,412,3,0.0938,7237,12450,0.3676,5105,6,6,random_walk,0.5343,45-59,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,31,0.9688,1.0323
10097,dg9y4cwmlt,round1,desktop,2026-06-19 10:38:12.142608+00,28,27,25,3,12273,12.273,454.6,351,2,0.0741,2793,9480,0.2276,1508,6,6,spiral,0.998,45-59,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,25,0.9259,1.08
10098,sssd3rowgp,bonus2,desktop,2026-06-19 10:38:23.198381+00,136,135,121,15,76735,76.735,568.4,401,10,0.0741,27733,49002,0.3614,9747,12,12,spiral,0.9995,,,,,,120,0.8889,1.125
10099,dg9y4cwmlt,round2,desktop,2026-06-19 10:38:35.598879+00,53,52,49,4,19934,19.934,383.3,317,2,0.0385,3487,16447,0.1749,2397,8,8,spiral,0.9849,45-59,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,48,0.9231,1.0833
10100,bo2r59uc4s,round2,desktop,2026-06-19 10:38:50.719983+00,53,52,49,4,485171,485.171,9330.2,366,10,0.1923,469699,15472,0.9681,284750,8,8,spiral,0.9998,18-29,I just start and figure it out,Regularly,Right,Sometimes,48,0.9231,1.0833
10101,k0dwby2eue,tutorial,desktop,2026-06-19 10:39:03.729422+00,33,32,32,1,23719,23.719,741.2,332,5,0.1562,14888,8831,0.6277,6328,6,6,random_walk,0.832,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,31,0.9688,1.0323
10102,k0dwby2eue,round1,desktop,2026-06-19 10:39:27.882968+00,32,31,25,7,21444,21.444,691.7,360,3,0.0968,12125,9319,0.5654,5728,6,6,spiral,0.9942,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,25,0.8065,1.24
10103,k0dwby2eue,round2,desktop,2026-06-19 10:39:54.115488+00,60,59,49,11,23911,23.911,405.3,261,4,0.0678,7891,16020,0.33,2780,8,8,random_walk,0.5642,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,48,0.8136,1.2292
10104,1w5tgoct5m,tutorial,mobile,2026-06-19 10:40:21.330334+00,32,31,32,0,35228,35.228,1136.4,252,3,0.0968,23910,11318,0.6787,20472,6,6,spiral,1.0,30-44,I just start and figure it out,Regularly,Left,Sometimes,31,1.0,1.0
10105,sssd3rowgp,bonus3,desktop,2026-06-19 10:40:28.608236+00,187,186,176,11,122586,122.586,659.1,400,22,0.1183,55326,67260,0.4513,4535,14,14,snake,1.0,,,,,,176,0.9462,1.0568
10106,1w5tgoct5m,round1,mobile,2026-06-19 10:40:57.748889+00,26,25,25,1,32225,32.225,1289.0,732,8,0.32,22878,9347,0.7099,8612,6,6,spiral,0.9993,30-44,I just start and figure it out,Regularly,Left,Sometimes,25,1.0,1.0
10107,60nxlf6foy,tutorial,mobile,2026-06-19 10:41:33.408932+00,32,31,32,0,32732,32.732,1055.9,572,7,0.2258,20631,12101,0.6303,9899,6,6,spiral,1.0,,,,,,31,1.0,1.0
10108,k0dwby2eue,bonus1,desktop,2026-06-19 10:41:43.189007+00,101,100,84,17,48103,48.103,481.0,332,4,0.04,13582,34521,0.2824,7278,10,10,random_walk,0.9977,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,86,0.86,1.1628
10109,1w5tgoct5m,round2,mobile,2026-06-19 10:41:55.877217+00,57,56,49,8,54121,54.121,966.4,648,11,0.1964,30790,23331,0.5689,6135,8,8,spiral,0.9905,30-44,I just start and figure it out,Regularly,Left,Sometimes,48,0.8571,1.1667
10110,ooo7b02qy0,tutorial,mobile,2026-06-19 10:42:05.649645+00,32,31,32,0,12683,12.683,409.1,256,1,0.0323,2882,9801,0.2272,2882,6,6,spiral,1.0,30-44,I have a rough approach but adapt as I go,Regularly,Right,Rarely or never,31,1.0,1.0
10111,6dt5hsx1di,tutorial,mobile,2026-06-19 10:42:09.373647+00,32,31,32,0,17152,17.152,553.3,358,2,0.0645,6145,11007,0.3583,3892,6,6,random_walk,0.364,30-44,I have a rough approach but adapt as I go,Regularly,Right,Regularly,31,1.0,1.0
10112,k0dwby2eue,bonus2,desktop,2026-06-19 10:42:25.122807+00,133,132,121,12,39554,39.554,299.7,249,3,0.0227,3882,35672,0.0981,1488,12,12,snake,0.7112,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,120,0.9091,1.1
10113,yknwnzz6jy,tutorial,desktop,2026-06-19 10:42:26.124967+00,32,31,32,0,14978,14.978,483.2,302,1,0.0323,5821,9157,0.3886,5821,6,6,spiral,1.0,,,,,,31,1.0,1.0
10114,196o9hksce,tutorial,desktop,2026-06-19 10:42:27.334858+00,32,31,32,0,31152,31.152,1004.9,360,3,0.0968,20120,11032,0.6459,13532,6,6,spiral,1.0,,,,,,31,1.0,1.0
10115,5oz53rmdzx,tutorial,desktop,2026-06-19 10:42:40.676688+00,32,31,32,0,15972,15.972,515.2,344,3,0.0968,5759,10213,0.3606,2444,6,6,spiral,1.0,30-44,I just start and figure it out,Rarely or never,Right,Regularly,31,1.0,1.0
10116,6dt5hsx1di,round1,mobile,2026-06-19 10:42:48.640069+00,26,25,25,1,33631,33.631,1345.2,344,5,0.2,26201,7430,0.7791,18079,6,6,spiral,0.9891,30-44,I have a rough approach but adapt as I go,Regularly,Right,Regularly,25,1.0,1.0
10117,ooo7b02qy0,round1,mobile,2026-06-19 10:42:58.143196+00,28,27,25,3,40628,40.628,1504.7,406,4,0.1481,31599,9029,0.7778,20522,6,6,spiral,0.9993,30-44,I have a rough approach but adapt as I go,Regularly,Right,Rarely or never,25,0.9259,1.08
10118,5oz53rmdzx,round1,desktop,2026-06-19 10:43:08.80131+00,32,31,25,7,23439,23.439,756.1,419,5,0.1613,13025,10414,0.5557,5560,6,6,spiral,0.8517,30-44,I just start and figure it out,Rarely or never,Right,Regularly,25,0.8065,1.24
10119,60nxlf6foy,round1,mobile,2026-06-19 10:43:23.631205+00,28,27,25,3,104584,104.584,3873.5,1101,17,0.6296,98133,6451,0.9383,54038,6,6,spiral,0.998,,,,,,25,0.9259,1.08
10120,196o9hksce,round1,desktop,2026-06-19 10:43:25.081712+00,26,25,25,1,48304,48.304,1932.2,920,9,0.36,38144,10160,0.7897,11752,6,6,spiral,0.9384,,,,,,25,1.0,1.0
10121,ooo7b02qy0,round2,mobile,2026-06-19 10:43:34.24099+00,57,56,49,8,32831,32.831,586.3,337,6,0.1071,15194,17637,0.4628,7530,8,8,spiral,0.9946,30-44,I have a rough approach but adapt as I go,Regularly,Right,Rarely or never,48,0.8571,1.1667
10122,k0dwby2eue,bonus3,desktop,2026-06-19 10:43:37.485128+00,187,186,176,11,69713,69.713,374.8,308,7,0.0376,9032,60681,0.1296,1981,14,14,snake,1.0,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,176,0.9462,1.0568
10123,6dt5hsx1di,round2,mobile,2026-06-19 10:43:42.456709+00,52,51,49,3,50632,50.632,992.8,352,7,0.1373,35641,14991,0.7039,25537,8,8,snake,0.4534,30-44,I have a rough approach but adapt as I go,Regularly,Right,Regularly,48,0.9412,1.0625
10124,4s0bnn86ua,bonus1,mobile,2026-06-19 10:43:43.948543+00,103,102,84,19,59732,59.732,585.6,297,13,0.1275,28723,31009,0.4809,4198,10,10,snake,0.9994,,,,,,86,0.8431,1.186
10125,5oz53rmdzx,round2,desktop,2026-06-19 10:43:56.492761+00,56,55,49,7,43740,43.74,795.3,390,9,0.1636,25448,18292,0.5818,7171,8,8,random_walk,0.9568,30-44,I just start and figure it out,Rarely or never,Right,Regularly,48,0.8727,1.1458
10126,yknwnzz6jy,round1,desktop,2026-06-19 10:44:08.740491+00,26,25,25,1,99546,99.546,3981.8,368,5,0.2,92537,7009,0.9296,73224,6,6,spiral,0.9891,,,,,,25,1.0,1.0
10127,jdao3rkz0l,bonus1,desktop,2026-06-19 10:44:10.44792+00,93,92,84,9,1444620,1444.62,15702.4,256,3,0.0326,1418654,25966,0.982,1414062,10,10,spiral,0.9245,45-59,I follow a set pattern,Sometimes,Right,Rarely or never,86,0.9348,1.0698
10128,196o9hksce,round2,desktop,2026-06-19 10:44:33.943335+00,59,58,49,10,62831,62.831,1083.3,568,12,0.2069,40856,21975,0.6503,12296,8,8,spiral,0.9999,,,,,,48,0.8276,1.2083
10129,60nxlf6foy,round2,mobile,2026-06-19 10:44:39.681403+00,52,51,49,3,71723,71.723,1406.3,800,18,0.3529,53757,17966,0.7495,13240,8,8,spiral,0.9999,,,,,,48,0.9412,1.0625
10130,jdao3rkz0l,bonus2,desktop,2026-06-19 10:45:10.466439+00,133,132,121,12,57047,57.047,432.2,224,5,0.0379,25113,31934,0.4402,14145,12,12,snake,0.9746,45-59,I follow a set pattern,Sometimes,Right,Rarely or never,120,0.9091,1.1
10131,a6h5e0hhov,tutorial,desktop,2026-06-19 10:45:15.370567+00,32,31,32,0,21871,21.871,705.5,357,5,0.1613,14291,7580,0.6534,6615,6,6,spiral,0.9422,,,,,,31,1.0,1.0
10132,1w5tgoct5m,bonus2,mobile,2026-06-19 10:45:44.106454+00,141,140,121,20,93285,93.285,666.3,316,27,0.1929,49181,44104,0.5272,5552,12,12,snake,1.0,30-44,I just start and figure it out,Regularly,Left,Sometimes,120,0.8571,1.1667
10133,4s0bnn86ua,bonus2,mobile,2026-06-19 10:45:44.432125+00,133,132,121,12,118225,118.225,895.6,342,15,0.1136,78198,40027,0.6614,21605,12,12,snake,0.9801,,,,,,120,0.9091,1.1
10134,a6h5e0hhov,round1,desktop,2026-06-19 10:45:45.946093+00,26,25,25,1,26553,26.553,1062.1,540,6,0.24,16987,9566,0.6397,6015,6,6,spiral,0.9993,,,,,,25,1.0,1.0
10135,a6h5e0hhov,round2,desktop,2026-06-19 10:46:16.820354+00,58,57,49,9,27483,27.483,482.2,391,5,0.0877,7356,20127,0.2677,1875,8,8,random_walk,0.5997,,,,,,48,0.8421,1.1875
10136,jdao3rkz0l,bonus3,desktop,2026-06-19 10:46:31.09337+00,193,192,176,17,71096,71.096,370.3,232,8,0.0417,23745,47351,0.334,5377,14,14,snake,1.0,45-59,I follow a set pattern,Sometimes,Right,Rarely or never,176,0.9167,1.0909
10137,1w5tgoct5m,bonus3,mobile,2026-06-19 10:47:47.262686+00,194,193,176,18,120645,120.645,625.1,418,32,0.1658,53333,67312,0.4421,4636,14,14,snake,0.9945,30-44,I just start and figure it out,Regularly,Left,Sometimes,176,0.9119,1.0966
10138,a6h5e0hhov,bonus1,desktop,2026-06-19 10:48:01.58343+00,103,102,84,19,52401,52.401,513.7,390,12,0.1176,18708,33693,0.357,3220,10,10,snake,0.904,,,,,,86,0.8431,1.186
10139,a6h5e0hhov,bonus2,desktop,2026-06-19 10:49:07.577914+00,143,142,121,22,63093,63.093,444.3,270,11,0.0775,25425,37668,0.403,6678,12,12,spiral,1.0,,,,,,120,0.8451,1.1833
10140,a6h5e0hhov,bonus3,desktop,2026-06-19 10:50:23.781883+00,187,186,176,11,72349,72.349,389.0,374,4,0.0215,6973,65376,0.0964,2362,14,14,snake,1.0,,,,,,176,0.9462,1.0568
10141,d0xi2fmx3i,tutorial,desktop,2026-06-19 10:51:32.187355+00,33,32,32,1,16242,16.242,507.6,345,5,0.1562,6828,9414,0.4204,1536,6,6,random_walk,0.8529,18-29,I just start and figure it out,Sometimes,Right,Sometimes,31,0.9688,1.0323
10142,3gp48w1xq8,tutorial,desktop,2026-06-19 10:51:37.82398+00,33,32,32,1,55567,55.567,1736.5,660,9,0.2812,44096,11471,0.7936,18748,6,6,spiral,0.9982,60+,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,31,0.9688,1.0323
10143,d0xi2fmx3i,round1,desktop,2026-06-19 10:52:02.59751+00,26,25,25,1,27846,27.846,1113.8,334,4,0.16,20687,7159,0.7429,14250,6,6,random_walk,0.6137,18-29,I just start and figure it out,Sometimes,Right,Sometimes,25,1.0,1.0
10144,3gp48w1xq8,round1,desktop,2026-06-19 10:52:30.65403+00,26,25,25,1,48825,48.825,1953.0,838,10,0.4,38959,9866,0.7979,10437,6,6,random_walk,0.8787,60+,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,25,1.0,1.0
10145,d0xi2fmx3i,round2,desktop,2026-06-19 10:52:37.140232+00,51,50,49,2,30264,30.264,605.3,310,5,0.1,15421,14843,0.5095,7016,8,8,random_walk,0.5688,18-29,I just start and figure it out,Sometimes,Right,Sometimes,48,0.96,1.0417
10146,i1ht5ccm2h,tutorial,desktop,2026-06-19 10:52:47.32145+00,32,31,32,0,19954,19.954,643.7,315,2,0.0645,10514,9440,0.5269,6102,6,6,spiral,0.9422,18-29,I have a rough approach but adapt as I go,Regularly,Left,Rarely or never,31,1.0,1.0
